,scene_name,object_id,category,x,y,z,size_x,size_y,size_z
20,apartment_0,_23,floor,1.128043532371521,-1.4412472248077393,2.5046334266662598,10.17048168182373,0.3183889389038086,14.6233549118042
21,apartment_0,_24,wall-plug,-3.059231996536255,-0.9992022514343262,2.1749062538146973,0.02057027816772461,0.11293810606002808,0.08951568603515625
22,apartment_0,_25,wall-plug,-2.720672130584717,-0.9897480010986328,4.972221374511719,0.023927688598632812,0.10886907577514648,0.12146949768066406
23,apartment_0,_26,nightstand,-2.4027280807495117,1.6931710243225098,5.1392903327941895,0.5555696487426758,0.6229619979858398,0.578120231628418
24,apartment_0,_28,book,4.230097770690918,-0.8032751083374023,6.803380012512207,0.15686511993408203,0.2136303186416626,0.1486377716064453
25,apartment_0,_30,wall,3.79116153717041,-0.24951171875,0.6431411504745483,2.475132942199707,2.621490716934204,0.6212745904922485
26,apartment_0,_31,desk,3.896759510040283,-1.1383776664733887,2.5734472274780273,0.7530908584594727,0.7870738506317139,1.17328941822052
27,apartment_0,_32,plant-stand,1.8948562145233154,-1.3294711112976074,1.830299735069275,0.5959581136703491,0.31877613067626953,0.5942418575286865
28,apartment_0,_33,book,3.580812931060791,-0.2651205062866211,4.278454780578613,0.3133206367492676,0.06535065174102783,0.2825498580932617
29,apartment_0,_35,door,-0.06988203525543213,2.322962760925293,7.54184627532959,0.20211878418922424,2.013643264770508,1.0600204467773438
30,apartment_0,_36,ceiling,1.8053686618804932,3.6775577068328857,7.570059776306152,4.063048362731934,0.14723634719848633,3.810962677001953
31,apartment_0,_38,ceiling,4.09742546081543,0.9874725341796875,7.332413673400879,3.978274345397949,0.24651670455932617,3.765615940093994
32,apartment_0,_39,lamp,-0.710471510887146,1.1377661228179932,-1.5426939725875854,0.2673724889755249,0.03340458869934082,0.26676058769226074
33,apartment_0,_40,lamp,-0.5848058462142944,1.1157784461975098,-0.4462515115737915,0.32187461853027344,0.02191638946533203,0.34647703170776367
34,apartment_0,_41,lamp,1.6443867683410645,1.077511191368103,0.8580267429351807,0.2255110740661621,0.02226996421813965,0.24365007877349854
35,apartment_0,_42,lamp,1.5094536542892456,1.0739837884902954,-0.1474928855895996,0.15869402885437012,0.022527694702148438,0.20412307977676392
36,apartment_0,_43,window,-3.1918935775756836,0.07219457626342773,1.267674207687378,0.29178285598754883,1.712111473083496,0.969623327255249
37,apartment_0,_44,lamp,5.425999641418457,1.0342216491699219,7.883115768432617,0.2524747848510742,0.018856525421142578,0.2483811378479004
38,apartment_0,_45,lamp,-1.0781826972961426,1.1550626754760742,8.50098991394043,0.2424921989440918,0.037751197814941406,0.23335647583007812
39,apartment_0,_46,table,2.9348390102386475,-1.1416127681732178,-3.600231885910034,0.8100419044494629,0.7616629600524902,0.7402734756469727
40,apartment_0,_47,lamp,1.1209187507629395,1.101041316986084,8.201606750488281,0.21413493156433105,0.030852794647216797,0.18990325927734375
41,apartment_0,_48,door,2.532777786254883,-0.4241509437561035,4.508623123168945,1.1205744743347168,2.180500030517578,0.7654581069946289
42,apartment_0,_49,vase,-0.23402094841003418,-0.826228141784668,7.634803771972656,0.2683313488960266,0.2718687057495117,0.2626667022705078
43,apartment_0,_50,bottle,-0.08024263381958008,-0.8360662460327148,7.572867393493652,0.23138052225112915,0.20417237281799316,0.16226482391357422
44,apartment_0,_51,plate,2.1456501483917236,-0.5453332662582397,1.056884765625,0.37732982635498047,0.04006659984588623,0.3894806504249573
45,apartment_0,_52,blinds,-2.244853973388672,-0.23253631591796875,9.343706130981445,0.10590744018554688,0.6524670124053955,0.45444297790527344
46,apartment_0,_53,book,-2.1651673316955566,0.09021854400634766,8.503640174865723,0.332550048828125,0.07572519034147263,0.34442901611328125
47,apartment_0,_55,window,-2.546703577041626,0.10639286041259766,6.65316915512085,0.2832756042480469,1.627531886100769,0.7373247146606445
48,apartment_0,_56,wall-plug,-2.172788143157959,-0.9998435974121094,9.45968246459961,0.018301010131835938,0.1183772087097168,0.06623268127441406
49,apartment_0,_57,wall,3.6981024742126465,-0.24901485443115234,4.3546833992004395,3.5825259685516357,2.635228157043457,1.0781238079071045
50,apartment_0,_58,wall,1.9811487197875977,-0.21421289443969727,5.344529151916504,1.3109806776046753,2.5800790786743164,7.768596649169922
51,apartment_0,_59,rug,-0.5203349590301514,-1.4040765762329102,3.806164264678955,2.2180070877075195,0.07816720008850098,2.052349090576172
52,apartment_0,_60,lamp,-0.5629911422729492,0.6029551029205322,3.7558975219726562,0.7966476678848267,0.782874345779419,0.782012939453125
53,apartment_0,_62,cabinet,4.303120136260986,-0.8787283897399902,6.438004016876221,0.982121467590332,1.346104621887207,1.8465938568115234
54,apartment_0,_64,vase,3.522806167602539,-0.5585980415344238,4.259971618652344,0.27589988708496094,0.2907407283782959,0.28043460845947266
55,apartment_0,_66,blinds,-2.8776211738586426,3.146453857421875,3.9069526195526123,0.11423587799072266,0.28505992889404297,0.7828841209411621
56,apartment_0,_67,chair,-0.24371030926704407,1.7383506298065186,1.1945371627807617,0.6691184639930725,0.841903805732727,0.6491405963897705
57,apartment_0,_69,wall-plug,2.490967273712158,1.6320459842681885,0.7231044769287109,0.06979608535766602,0.12158703804016113,0.05542874336242676
58,apartment_0,_70,countertop,-0.012477636337280273,-0.6053063273429871,-2.032406806945801,3.1486997604370117,0.26137232780456543,1.185400128364563
59,apartment_0,_71,door,1.0287861824035645,2.3847761154174805,5.997030258178711,1.7904579639434814,2.19722843170166,0.5512199401855469
60,apartment_0,_72,wall,2.262631416320801,2.4714114665985107,0.7340836524963379,1.1072649955749512,2.392460346221924,0.21516680717468262
61,apartment_0,_73,wall,2.556335687637329,2.479119300842285,-1.0242829322814941,0.5262341499328613,2.3849616050720215,3.4285717010498047
62,apartment_0,_74,door,0.26833826303482056,2.386471748352051,5.427728176116943,1.1368275880813599,2.1731748580932617,1.197340965270996
63,apartment_0,_75,wall,-1.0131348371505737,2.5479001998901367,-0.1326282024383545,0.6425291895866394,2.416966438293457,4.26275634765625
64,apartment_0,_76,wall,4.139133453369141,-0.3631453514099121,-3.0156373977661133,0.9736223220825195,2.3445751667022705,0.23257732391357422
65,apartment_0,_77,comforter,0.7561037540435791,1.6860077381134033,-1.268829107284546,2.343632221221924,0.8222298622131348,2.655121326446533
66,apartment_0,_78,indoor-plant,3.8335137367248535,-0.6347775459289551,2.992042064666748,0.18052196502685547,0.07848513126373291,0.1752176284790039
67,apartment_0,_79,wall-plug,3.7827935218811035,-1.1646666526794434,4.3471760749816895,0.07835912704467773,0.11952829360961914,0.01949787139892578
68,apartment_0,_80,wall-plug,-0.7551946640014648,1.7034146785736084,-2.333920955657959,0.09149229526519775,0.14214277267456055,0.03168344497680664
69,apartment_0,_81,blinds,0.09551334381103516,2.914292573928833,-2.5494885444641113,0.9302623271942139,0.9642195701599121,0.28323888778686523
70,apartment_0,_82,picture,-1.131962537765503,2.7811245918273926,-1.1619468927383423,0.2061748504638672,1.02992582321167,1.0156323909759521
71,apartment_0,_83,wall-plug,-0.2901802659034729,1.691103219985962,1.9183297157287598,0.07332479953765869,0.10637021064758301,0.045009613037109375
72,apartment_0,_84,blinds,3.8169469833374023,-0.5703796744346619,-4.851495742797852,0.7427380084991455,0.4844616651535034,0.16680526733398438
73,apartment_0,_85,wall,2.1731808185577393,1.0830883979797363,5.78348445892334,5.022501468658447,5.278478622436523,1.4077749252319336
74,apartment_0,_86,window,1.9766879081726074,2.9044857025146484,9.267805099487305,2.6363868713378906,1.3052053451538086,0.6059074401855469
75,apartment_0,_87,door,-0.8569355010986328,2.3457260131835938,6.255477428436279,1.045353651046753,2.0285797119140625,0.3809070587158203
76,apartment_0,_88,blinds,-3.019380569458008,0.45918726921081543,3.0110580921173096,0.09403657913208008,0.6915161609649658,0.451876163482666
77,apartment_0,_89,major-appliance,-1.1577693223953247,0.6708565950393677,-1.1983636617660522,0.689416229724884,0.9358456134796143,0.7931838035583496
78,apartment_0,_90,countertop,0.9323184490203857,-0.5626398324966431,1.1095331907272339,3.350240707397461,0.1717369556427002,1.8102848529815674
79,apartment_0,_91,wall-plug,2.4987363815307617,1.6189697980880737,-1.4517121315002441,0.02010822296142578,0.11823248863220215,0.06766581535339355
80,apartment_0,_92,wall-plug,-2.1349029541015625,1.752218246459961,6.422769546508789,0.10369062423706055,0.13614344596862793,0.013860702514648438
81,apartment_0,_93,window,-2.872157573699951,0.07591700553894043,3.947780132293701,0.5371832847595215,1.7310867309570312,2.6201705932617188
82,apartment_0,_94,wall,-1.4105401039123535,0.3239494562149048,-0.9707649350166321,1.4887076616287231,1.689100742340088,2.414310932159424
83,apartment_0,_95,window,0.5893619060516357,2.8818585872650146,-2.503551959991455,2.1395015716552734,1.2637615203857422,0.6882147789001465
84,apartment_0,_96,table,0.22684836387634277,1.703401803970337,3.739025354385376,0.4377099275588989,0.7899718284606934,0.704932689666748
85,apartment_0,_98,wall-cabinet,-1.151024580001831,0.5088647603988647,-0.30647534132003784,0.49425530433654785,1.1296131610870361,0.9855467081069946
86,apartment_0,_99,indoor-plant,4.274796009063721,-1.040360450744629,6.631840229034424,0.38358116149902344,0.21442455053329468,0.2566995620727539
87,apartment_0,_100,indoor-plant,0.29530811309814453,2.2378079891204834,3.642397403717041,0.17220212519168854,0.30917930603027344,0.16483545303344727
88,apartment_0,_101,bed,-0.4419094920158386,1.7746262550354004,-2.3810973167419434,0.08426171541213989,0.018271684646606445,0.021945953369140625
89,apartment_0,_102,wall-plug,0.44656163454055786,1.6672768592834473,4.166471004486084,0.020154953002929688,0.14405560493469238,0.08166313171386719
90,apartment_0,_103,wall,-1.970940351486206,2.550942897796631,2.1101186275482178,2.188011646270752,2.4261274337768555,0.4700746536254883
91,apartment_0,_104,picture,-1.6626124382019043,2.8058788776397705,2.0832934379577637,0.6089730262756348,0.7700977325439453,0.1178579330444336
92,apartment_0,_106,sink,2.7309622764587402,2.0517795085906982,2.848353385925293,0.5305647850036621,0.1729884147644043,0.40319252014160156
93,apartment_0,_107,faucet,4.050663948059082,3.2271084785461426,3.6925859451293945,0.14338040351867676,0.10064172744750977,0.06958913803100586
94,apartment_0,_108,pillow,0.6852061748504639,2.213033437728882,-1.9435828924179077,0.926875114440918,0.437766432762146,0.6212656497955322
95,apartment_0,_109,lamp,-2.4060940742492676,2.222644329071045,5.127150535583496,0.2780942916870117,0.4692329168319702,0.25539207458496094
96,apartment_0,_110,window,-2.8002123832702637,2.9259486198425293,4.374495506286621,0.6736674308776855,1.1160860061645508,3.9709508419036865
97,apartment_0,_111,indoor-plant,4.244473457336426,0.23343563079833984,6.302367210388184,0.33736419677734375,0.3804699182510376,0.6973390579223633
98,apartment_0,_114,blinds,5.348187446594238,2.5564708709716797,2.6600441932678223,0.15149688720703125,0.35651350021362305,0.7501120567321777
99,apartment_0,_115,blinds,-2.8785881996154785,2.7616491317749023,3.9163436889648438,0.1184091567993164,0.39177656173706055,0.780170202255249
100,apartment_0,_116,blinds,-2.992398262023926,2.7091472148895264,2.9178919792175293,0.11643552780151367,0.36372947692871094,0.7189373970031738
101,apartment_0,_117,lamp,2.9309189319610596,1.057568073272705,6.5674614906311035,0.272554874420166,0.022148609161376953,0.27162647247314453
102,apartment_0,_118,wall-plug,1.7822195291519165,1.6500345468521118,1.3739911317825317,0.022513628005981445,0.12065005302429199,0.1433248519897461
103,apartment_0,_119,blinds,-2.803636312484741,3.1462225914001465,4.815726280212402,0.12463092803955078,0.3632621765136719,0.8134899139404297
104,apartment_0,_120,blinds,-2.8113081455230713,2.7026572227478027,4.826282501220703,0.12859630584716797,0.3874225616455078,0.8142843246459961
105,apartment_0,_121,book,-0.06966614723205566,-0.9488258361816406,7.581236839294434,0.30859100818634033,0.04990839958190918,0.3239011764526367
106,apartment_0,_122,wall,5.150256156921387,2.4098339080810547,1.6043832302093506,0.5279741287231445,2.351505756378174,1.1035561561584473
107,apartment_0,_123,blinds,-2.681732177734375,3.14731764793396,5.809460639953613,0.11885929107666016,0.3896651268005371,0.743260383605957
108,apartment_0,_124,lamp,-1.2846593856811523,1.1551923751831055,6.910904407501221,0.3211190700531006,0.027771472930908203,0.32737255096435547
109,apartment_0,_125,ceiling,0.9118924736976624,3.692492723464966,0.09275484085083008,4.720531463623047,0.16843414306640625,5.962972164154053
110,apartment_0,_126,base-cabinet,2.6121649742126465,1.6795096397399902,2.867638349533081,0.9766688346862793,0.8529528379440308,0.7400412559509277
111,apartment_0,_127,lamp,0.9408125877380371,1.0997662544250488,6.633748531341553,0.3518636226654053,0.02047562599182129,0.35385608673095703
112,apartment_0,_128,wall,0.3558262586593628,2.503669023513794,2.31721830368042,0.2307516485452652,2.3721232414245605,0.9876308441162109
113,apartment_0,_129,vase,4.180209159851074,-0.09399747848510742,6.326337814331055,0.2555732727050781,0.40172290802001953,0.2512636184692383
114,apartment_0,_130,chair,2.7936761379241943,1.659907341003418,6.3317108154296875,0.8343620300292969,0.7801305055618286,0.8180389404296875
115,apartment_0,_132,blinds,1.8748202323913574,0.049515366554260254,-4.652615070343018,0.8301019668579102,0.5479075908660889,0.4002799987792969
116,apartment_0,_133,chair,2.017646312713623,-1.0661494731903076,2.677285671234131,0.7591166496276855,0.856400728225708,0.7075910568237305
117,apartment_0,_134,wall-plug,0.06650334596633911,1.6831581592559814,1.8684409856796265,0.05900387465953827,0.11042332649230957,0.035234689712524414
118,apartment_0,_136,wall-plug,-0.2396937906742096,1.6835441589355469,6.327192306518555,0.02299843728542328,0.13027191162109375,0.09215068817138672
119,apartment_0,_137,basket,2.8902173042297363,-0.7096094489097595,-3.5353925228118896,0.2823972702026367,0.16307151317596436,0.27317047119140625
120,apartment_0,_138,blinds,3.824305534362793,0.020745694637298584,-4.896053791046143,0.8096725940704346,0.5349879264831543,0.18883609771728516
121,apartment_0,_139,door,1.4114902019500732,-0.42818665504455566,-3.796769380569458,0.2380361557006836,2.1224775314331055,1.1358838081359863
122,apartment_0,_140,handrail,3.550938129425049,1.3762497901916504,4.496429443359375,1.9863166809082031,1.4637279510498047,0.8353853225708008
123,apartment_0,_141,faucet,4.477688789367676,0.06137429177761078,-0.9367133975028992,0.24371051788330078,0.9752086400985718,0.2324897050857544
124,apartment_0,_142,lamp,1.1625571250915527,2.15346097946167,9.051891326904297,0.3462175726890564,0.24222660064697266,0.34360313415527344
125,apartment_0,_143,wall,3.118100166320801,-0.23968195915222168,-0.9026906490325928,1.7826480865478516,2.5899789333343506,0.4185085892677307
126,apartment_0,_144,indoor-plant,-2.5223169326782227,2.3973727226257324,2.6214990615844727,1.1057806015014648,1.4775004386901855,1.1162376403808594
127,apartment_0,_145,lamp,2.496386766433716,2.1427412033081055,8.89006519317627,0.35149669647216797,0.24236774444580078,0.3480396270751953
128,apartment_0,_146,door,2.1110644340515137,2.372312068939209,2.182042121887207,1.4948616027832031,2.200140953063965,1.488133430480957
129,apartment_0,_147,door,2.604923963546753,2.34438419342041,-0.5993412733078003,0.21088933944702148,2.121215343475342,0.9625175595283508
130,apartment_0,_148,wall,3.7866835594177246,-0.24244153499603271,-2.020303726196289,0.29208898544311523,2.547311544418335,1.8818340301513672
131,apartment_0,_149,cushion,1.7793197631835938,2.0818371772766113,8.857436180114746,0.5484957695007324,0.4473005533218384,0.3239002227783203
132,apartment_0,_150,basket,2.878004550933838,-0.6467028260231018,-3.6068499088287354,0.08729076385498047,0.022591471672058105,0.06512641906738281
133,apartment_0,_151,cushion,1.7536511421203613,2.011226177215576,8.667030334472656,0.4236586093902588,0.30209875106811523,0.351104736328125
134,apartment_0,_152,indoor-plant,-1.499074935913086,-0.2786550521850586,9.15110969543457,0.925936222076416,1.4856147766113281,0.7097053527832031
135,apartment_0,_154,blinds,-2.5738413333892822,-0.25112152099609375,6.675294876098633,0.08613300323486328,0.6428513526916504,0.4696369171142578
136,apartment_0,_155,wall-plug,-1.1001009941101074,1.7029609680175781,-0.5766052007675171,0.01851654052734375,0.1326596736907959,0.09092986583709717
137,apartment_0,_156,lamp,1.8115140199661255,3.6290535926818848,7.567968368530273,0.3681671619415283,0.09494495391845703,0.3603992462158203
138,apartment_0,_157,vent,1.9342870712280273,3.677121162414551,8.589024543762207,0.3486369848251343,0.024556636810302734,0.2476177215576172
139,apartment_0,_158,panel,1.986638069152832,2.490600824356079,5.74452543258667,0.1337895393371582,0.0846257209777832,0.0767965316772461
140,apartment_0,_159,pot,4.225833415985107,-1.0979948043823242,6.642773628234863,0.20050525665283203,0.09951210021972656,0.11677742004394531
141,apartment_0,_160,window,5.480227947235107,0.07217788696289062,8.814741134643555,0.9304342269897461,0.9222993850708008,0.17824172973632812
142,apartment_0,_161,switch,0.5464799404144287,2.4611175060272217,4.784480571746826,0.01907658576965332,0.12188243865966797,0.06822586059570312
143,apartment_0,_162,wall,-0.372631311416626,2.5163629055023193,2.035087823867798,1.1748180389404297,2.395120620727539,0.20128822326660156
144,apartment_0,_163,pot,-0.907832682132721,-0.4568096399307251,-2.0086183547973633,0.15897226333618164,0.09728625416755676,0.14976739883422852
145,apartment_0,_164,door,3.544393539428711,2.3267345428466797,6.951908588409424,0.23145532608032227,2.112830638885498,1.0386924743652344
146,apartment_0,_165,window,-2.2268853187561035,0.11725902557373047,9.329869270324707,0.3065156936645508,1.6283400058746338,0.7446556091308594
147,apartment_0,_166,book,3.750317096710205,-0.6459612846374512,2.2086081504821777,0.17051029205322266,0.21478033065795898,0.14520740509033203
148,apartment_0,_167,blinds,-2.6080729961395264,0.47043704986572266,6.665322780609131,0.08160877227783203,0.6306061744689941,0.42000770568847656
149,apartment_0,_168,wall-plug,-0.889894962310791,1.690629482269287,1.129142165184021,0.02922987937927246,0.14292407035827637,0.11456918716430664
150,apartment_0,_169,vent,1.2715526819229126,3.681500196456909,3.3991212844848633,0.6263549327850342,0.031206607818603516,0.4844937324523926
151,apartment_0,_170,chair,-0.13960683345794678,-0.9239764213562012,4.046353340148926,0.5493593215942383,0.9842884540557861,0.6084997653961182
152,apartment_0,_171,wall-plug,2.2520058155059814,1.6463241577148438,5.824497699737549,0.0811166763305664,0.12116742134094238,0.015050888061523438
153,apartment_0,_172,chair,2.400709390640259,-1.0787603855133057,-3.6209726333618164,0.7086472511291504,0.8550236225128174,0.6657257080078125
154,apartment_0,_173,blinds,-2.2727856636047363,0.4819173812866211,9.326915740966797,0.08316993713378906,0.6540641784667969,0.4084911346435547
155,apartment_0,_174,window,5.144839286804199,-0.08902561664581299,1.4167231321334839,0.38247013092041016,1.741058349609375,1.8731048107147217
156,apartment_0,_176,vent,3.465284824371338,1.0008684396743774,-0.5057296752929688,0.47420549392700195,0.04655814170837402,0.37829041481018066
157,apartment_0,_177,major-appliance,5.248456954956055,0.804875373840332,3.1829190254211426,0.31763744354248047,0.35378503799438477,0.835845947265625
158,apartment_0,_178,wall-plug,4.599810600280762,-1.1693816184997559,0.5282573699951172,0.07140445709228516,0.12024044990539551,0.0194394588470459
159,apartment_0,_179,bed,1.885563850402832,1.436262607574463,8.233220100402832,1.516139030456543,0.3418126106262207,2.1260337829589844
160,apartment_0,_180,switch,1.9506194591522217,2.447077989578247,5.864424705505371,0.07792234420776367,0.13107824325561523,0.015860557556152344
161,apartment_0,_181,nightstand,1.7183318138122559,1.5967347621917725,-2.394409656524658,0.6576632261276245,0.7121777534484863,0.6220459938049316
162,apartment_0,_182,ceiling,3.4871320724487305,1.034886121749878,2.5337677001953125,3.985862970352173,0.12206506729125977,4.099221229553223
163,apartment_0,_183,wall-plug,3.4581406116485596,1.6206798553466797,6.23152494430542,0.018184185028076172,0.13439106941223145,0.0824880599975586
164,apartment_0,_185,wall-plug,1.9797110557556152,1.6376550197601318,-2.696598529815674,0.09104633331298828,0.1286778450012207,0.02363109588623047
165,apartment_0,_186,pot,3.4337217807769775,-0.9785938262939453,4.296710968017578,0.13289833068847656,0.09392052888870239,0.14672088623046875
166,apartment_0,_187,vent,0.6385198831558228,3.69667649269104,-1.907759666442871,0.3074779510498047,0.018999099731445312,0.19129323959350586
167,apartment_0,_188,wall,4.269767761230469,-0.2862873077392578,8.947376251220703,3.611326217651367,2.5605130195617676,0.9723014831542969
168,apartment_0,_189,lamp,1.3426382541656494,3.6860158443450928,3.8599305152893066,0.28047847747802734,0.022075653076171875,0.30475640296936035
169,apartment_0,_190,wall-cabinet,0.9487760066986084,0.4607222080230713,-2.333690881729126,1.082554578781128,1.1371243000030518,0.49001455307006836
170,apartment_0,_191,vase,-0.477036714553833,-0.49982738494873047,3.7975125312805176,0.3411262035369873,0.35473883152008057,0.33415985107421875
171,apartment_0,_192,stair,4.13564920425415,-0.1455998420715332,5.864453315734863,3.4844181537628174,2.7980430126190186,3.3051328659057617
172,apartment_0,_193,table,-0.11552810668945312,-1.1520724296569824,7.504819869995117,1.269304871559143,0.41889023780822754,1.2600936889648438
173,apartment_0,_194,bed,0.7593104839324951,1.622245192527771,-1.4163284301757812,1.9957633018493652,0.7238137722015381,2.364168167114258
174,apartment_0,_195,pot,3.599242687225342,-0.19556427001953125,4.238272666931152,0.14347553253173828,0.11261528730392456,0.14772415161132812
175,apartment_0,_196,sofa,0.028375625610351562,-0.9955892562866211,8.76931095123291,2.097736358642578,0.9372382760047913,1.178293228149414
176,apartment_0,_197,wall-plug,-0.7030469179153442,1.6930923461914062,2.070857286453247,0.11213898658752441,0.13846349716186523,0.01545858383178711
177,apartment_0,_198,faucet,2.2069268226623535,2.2186827659606934,0.9779632091522217,0.05945301055908203,0.13950443267822266,0.14135485887527466
178,apartment_0,_200,nightstand,-2.606645345687866,1.6957828998565674,3.686892032623291,0.5686397552490234,0.6240854263305664,0.5865273475646973
179,apartment_0,_201,faucet,3.126352548599243,2.2026195526123047,0.8787062168121338,0.07614612579345703,0.13001441955566406,0.1383732557296753
180,apartment_0,_202,switch,1.9976515769958496,2.450305700302124,3.1081230640411377,0.019842147827148438,0.11865091323852539,0.08182144165039062
181,apartment_0,_204,pillow,-2.6403679847717285,2.2378907203674316,4.40394401550293,0.34546804428100586,0.39029979705810547,0.8034811019897461
182,apartment_0,_205,cushion,0.8321342468261719,2.148324489593506,-1.5471296310424805,0.4530003070831299,0.33020591735839844,0.3035576343536377
183,apartment_0,_207,toilet,4.826961994171143,1.593994140625,1.7043890953063965,0.7545671463012695,0.7328152656555176,0.45697450637817383
184,apartment_0,_208,blinds,1.015575885772705,2.893983840942383,-2.6180641651153564,0.8588240146636963,0.9287996292114258,0.20569801330566406
185,apartment_0,_209,window,2.8734350204467773,-0.26128003001213074,-4.659041881561279,3.1311464309692383,1.5365185737609863,0.7232809066772461
186,apartment_0,_211,wall-plug,0.5318704843521118,1.6679627895355225,4.039303779602051,0.018402576446533203,0.12383341789245605,0.0714254379272461
187,apartment_0,_212,book,3.7458748817443848,-0.6384577751159668,2.1697423458099365,0.16495370864868164,0.2266465425491333,0.09945392608642578
188,apartment_0,_213,picture,3.7482128143310547,2.6616830825805664,8.420764923095703,0.11311960220336914,0.6246852874755859,0.5093154907226562
189,apartment_0,_215,faucet,2.643188953399658,-0.5552651882171631,0.4082235097885132,0.1613478660583496,0.16481399536132812,0.06361514329910278
190,apartment_0,_216,basket,2.86128568649292,-0.6274919509887695,-3.5108084678649902,0.11839580535888672,0.052393555641174316,0.12080907821655273
191,apartment_0,_217,pillow,1.8440485000610352,2.084136962890625,9.005160331726074,0.6724203824996948,0.4589632749557495,0.25478363037109375
192,apartment_0,_218,wall,2.013453960418701,0.25608015060424805,1.4326460361480713,1.1598578691482544,1.6247467994689941,0.18118715286254883
193,apartment_0,_219,picture,3.674520492553711,2.852206230163574,7.8954243659973145,0.10909414291381836,0.610774040222168,0.4967508316040039
194,apartment_0,_220,door,-0.9577314853668213,2.4111649990081787,0.3320887088775635,0.24265915155410767,2.1464180946350098,0.9886239767074585
195,apartment_0,_221,lamp,-1.7437230348587036,1.154720425605774,0.7041367292404175,0.30839014053344727,0.02188849449157715,0.32892274856567383
196,apartment_0,_222,shower-stall,4.004169464111328,0.6874210834503174,-0.9485054016113281,0.009544610977172852,0.0928800106048584,0.002960681915283203
197,apartment_0,_223,cushion,-2.1694021224975586,2.189675807952881,4.167170524597168,0.4979114532470703,0.2854890823364258,0.5377817153930664
198,apartment_0,_224,door,3.205399513244629,-0.3836359977722168,9.09778881072998,1.249323844909668,2.257308006286621,0.23288536071777344
199,apartment_0,_225,picture,3.0592031478881836,0.021983623504638672,5.731645107269287,0.8637223243713379,1.0687885284423828,0.15881919860839844
200,apartment_0,_226,wall,0.42625194787979126,2.496764659881592,3.946499824523926,0.5930157899856567,2.378387928009033,3.9633772373199463
201,apartment_0,_227,nightstand,-2.771915912628174,1.4048616886138916,4.0105180740356445,0.022530555725097656,0.019176483154296875,0.05470395088195801
202,apartment_0,_228,lamp,-1.1808408498764038,3.6822478771209717,4.164365291595459,0.35913658142089844,0.09333229064941406,0.3608989715576172
203,apartment_0,_230,blinds,-3.0478971004486084,3.1431431770324707,2.918527841567993,0.18497610092163086,0.3865532875061035,0.7303919792175293
