,scene,id,type,pos_x,pos_y,pos_z,ctr_x,ctr_y,ctr_z,size_x,size_y,size_z
34,FloorPlan_Train1_1,SideTable|+01.31|+00.00|-03.77,SideTable,1.3049999475479126,0.0,-3.7690000534057617,1.3189325332641602,0.054763853549957275,-3.754870653152466,0.525978684425354,0.7364494800567627,0.5295853614807129
35,FloorPlan_Train1_1,Dresser|+06.12|+00.00|-04.20,Dresser,6.123440742492676,0.0,-4.197000026702881,6.123440742492676,0.482136607170105,-4.197000026702881,0.3871774673461914,0.96427321434021,0.9899787902832031
36,FloorPlan_Train1_1,Painting|+08.06|+01.22|-02.46,Painting,8.055999755859375,1.218000054359436,-2.4560000896453857,8.055999755859375,1.218000054359436,-2.471874713897705,0.8169898986816406,1.2276275157928467,0.03174114227294922
37,FloorPlan_Train1_1,Painting|+07.10|+01.34|-02.43,Painting,7.0970001220703125,1.343999981880188,-2.430000066757202,7.097638130187988,1.343999981880188,-2.419283866882324,0.7030820846557617,0.5267512798309326,0.017210960388183594
38,FloorPlan_Train1_1,Chair|+02.05|+00.00|-01.33,Chair,2.049999952316284,0.0,-1.3270001411437988,2.052480697631836,0.43374618887901306,-1.3246890306472778,0.5672740936279297,0.8680371642112732,0.5728676319122314
39,FloorPlan_Train1_2,Chair|+02.76|+00.03|-01.41,Chair,2.7604410648345947,0.026352643966674805,-1.4087378978729248,2.836881637573242,0.5506293177604675,-1.4093228578567505,0.8667457103729248,1.0760536193847656,0.6195752620697021
40,FloorPlan_Train1_2,Drawer|+09.37|+00.73|-01.52,Drawer,9.370041847229004,0.7251029014587402,-1.5157372951507568,9.553157806396484,0.7249718904495239,-1.5158426761627197,0.3211097717285156,0.2318124771118164,0.8110136985778809
41,FloorPlan_Train1_2,Book|+09.60|+00.88|-02.55,Book,9.597672462463379,0.8851882815361023,-2.5540034770965576,9.597723007202148,0.8954992890357971,-2.5549607276916504,0.22606658935546875,0.023488640785217285,0.2800912857055664
42,FloorPlan_Train1_2,SideTable|+09.56|00.00|-01.95,SideTable,9.564441680908203,-0.0026471614837646484,-1.949737787246704,9.567706108093262,0.4783261716365814,-1.949737787246704,0.3814716339111328,0.9625812768936157,1.834428310394287
43,FloorPlan_Train1_2,Book|+09.60|+00.90|-02.55,Book,9.59793472290039,0.9053911566734314,-2.553985595703125,9.598812103271484,0.9196328520774841,-2.5539474487304688,0.2001800537109375,0.03213608264923096,0.2579965591430664
44,FloorPlan_Train1_2,Drawer|+09.37|+00.73|-02.38,Drawer,9.370041847229004,0.7251029014587402,-2.3805880546569824,9.553157806396484,0.7249718904495239,-2.380692958831787,0.3211097717285156,0.2318124771118164,0.8110136985778809
45,FloorPlan_Train1_2,Shelf|+09.54|+00.11|-01.91,Shelf,9.53944206237793,0.11135283857584,-1.9127378463745117,9.53944206237793,0.3353120684623718,-1.9431560039520264,0.2903099060058594,0.45691847801208496,1.6829118728637695
46,FloorPlan_Train1_2,DiningTable|+01.77|+00.01|-04.39,DiningTable,1.7694411277770996,0.008054256439208984,-4.390738010406494,1.7694411277770996,0.42128100991249084,-4.391963958740234,1.4727272987365723,0.789570152759552,0.9912490844726562
47,FloorPlan_Train1_2,ArmChair|+06.54|+00.00|-04.26,ArmChair,6.542999744415283,0.0,-4.25700044631958,6.53240966796875,0.46817463636398315,-4.323065757751465,1.4027776718139648,0.9650446176528931,1.2955856323242188
48,FloorPlan_Train1_2,Bottle|+01.14|+00.45|-02.70,Bottle,1.1360019445419312,0.4510018825531006,-2.7039997577667236,1.1360000371932983,0.5776885151863098,-2.7039999961853027,0.10464310646057129,0.2535158395767212,0.10464286804199219
49,FloorPlan_Train1_2,DeskLamp|+07.62|+00.48|-04.34,DeskLamp,7.624000072479248,0.47999998927116394,-4.335000038146973,7.624000072479248,0.7086396217346191,-4.335000038146973,0.2556428909301758,0.45949363708496094,0.19054460525512695
50,FloorPlan_Train1_2,BasketBall|+09.54|+00.23|-02.66,BasketBall,9.536588668823242,0.2273000031709671,-2.6616945266723633,9.536589622497559,0.22730031609535217,-2.6616947650909424,0.23999977111816406,0.24000000953674316,0.24000024795532227
51,FloorPlan_Train1_2,Laptop|+05.64|+00.74|-04.23,Laptop,5.636997699737549,0.7414678335189819,-4.230002403259277,5.613165855407715,0.9368754625320435,-4.230003356933594,0.3848285675048828,0.3908219337463379,0.49208688735961914
52,FloorPlan_Train1_2,SprayBottle|+01.48|+00.10|-02.77,SprayBottle,1.475000023841858,0.10199999809265137,-2.765000104904175,1.4716283082962036,0.22526785731315613,-2.766937494277954,0.11388301849365234,0.24549812078475952,0.0845189094543457
53,FloorPlan_Train1_2,GarbageCan|+01.26|+00.00|-03.25,GarbageCan,1.2569998502731323,-0.011462032794952393,-3.244999885559082,1.2613699436187744,0.30697375535964966,-3.2453548908233643,0.3778553009033203,0.5780767202377319,0.33298254013061523
54,FloorPlan_Train1_2,RemoteControl|+01.63|+00.74|-01.27,RemoteControl,1.625,0.7419999837875366,-1.2680000066757202,1.6267898082733154,0.7514077425003052,-1.2656114101409912,0.2253282070159912,0.021521568298339844,0.08844470977783203
55,FloorPlan_Train1_2,Bowl|+01.19|+00.45|-02.93,Bowl,1.1860013008117676,0.4514285922050476,-2.9310004711151123,1.1860010623931885,0.49924391508102417,-2.931000232696533,0.20081043243408203,0.0966644287109375,0.20006942749023438
56,FloorPlan_Train1_2,BaseballBat|+07.15|+00.03|-04.56,BaseballBat,7.146930694580078,0.044083915650844574,-4.562705993652344,7.155706882476807,0.04406813532114029,-4.35689115524292,0.11883544921875,0.08973859250545502,0.9612216949462891
57,FloorPlan_Train1_2,Television|+01.24|+01.23|-01.74,Television,1.242044448852539,1.2281711101531982,-1.738992691040039,1.2643320560455322,1.1384621858596802,-1.7389919757843018,0.2538703680038452,0.7925102710723877,1.2261338233947754
58,FloorPlan_Train1_2,Apple|+02.31|+00.80|-04.72,Apple,2.305000066757202,0.7997000217437744,-4.7170000076293945,2.305000066757202,0.8085721135139465,-4.7170000076293945,0.1128854751586914,0.12208425998687744,0.1128854751586914
59,FloorPlan_Train1_2,HousePlant|+07.11|+00.00|-01.25,HousePlant,7.106405258178711,0.0022369474172592163,-1.2469971179962158,7.1064324378967285,0.3495916426181793,-1.239600419998169,0.5355520248413086,0.6994442939758301,0.843266487121582
60,FloorPlan_Train1_2,Vase|+09.59|+00.88|-01.38,Vase,9.592994689941406,0.8840487003326416,-1.3800021409988403,9.592992782592773,0.9784660339355469,-1.3800048828125,0.18231582641601562,0.18848705291748047,0.1823105812072754
61,FloorPlan_Train1_2,AlarmClock|+05.70|+00.75|-04.73,AlarmClock,5.696000099182129,0.7459999918937683,-4.730000019073486,5.69561767578125,0.834320604801178,-4.729884147644043,0.1278972625732422,0.17697513103485107,0.144775390625
62,FloorPlan_Train1_2,Pillow|+06.54|+00.72|-01.42,Pillow,6.527879238128662,0.7639196515083313,-1.4333035945892334,6.528499126434326,0.7632024884223938,-1.4320780038833618,0.46496009826660156,0.20138609409332275,0.4329714775085449
63,FloorPlan_Train1_2,Painting|+05.90|+01.33|-04.16,Painting,5.9019999504089355,1.3259999752044678,-4.1579999923706055,5.914276123046875,1.3261380195617676,-4.157854080200195,0.024219512939453125,0.6730353832244873,0.9037847518920898
64,FloorPlan_Train1_2,Painting|+03.18|+01.29|-02.46,Painting,3.177999973297119,1.2869999408721924,-2.4549999237060547,3.177999973297119,1.2869999408721924,-2.4391252994537354,0.8082051277160645,0.5759239196777344,0.03174114227294922
65,FloorPlan_Train1_2,Sofa|+08.98|+00.00|-04.43,Sofa,8.979000091552734,0.0,-4.427999973297119,8.976633071899414,0.41248205304145813,-4.427999973297119,1.5600242614746094,0.8249641060829163,0.892247200012207
66,FloorPlan_Train1_2,SideTable|+01.31|+00.00|-02.82,SideTable,1.312000036239624,0.0,-2.822999954223633,1.3116734027862549,0.28827202320098877,-2.8249192237854004,0.5055103302001953,0.5765440464019775,0.5070972442626953
67,FloorPlan_Train1_2,Chair|+05.04|+00.00|-04.57,Chair,5.040999889373779,0.0,-4.573000431060791,5.030584335327148,0.394644170999527,-4.577075004577637,0.6257724761962891,0.7892884612083435,0.6209383010864258
68,FloorPlan_Train1_2,Mug|+09.59|+00.88|-01.64,Mug,9.59000015258789,0.8840000033378601,-1.6430000066757202,9.579508781433105,0.9358252286911011,-1.6437394618988037,0.11678123474121094,0.10365056991577148,0.09620046615600586
69,FloorPlan_Train1_2,Sofa|+06.02|+00.27|-01.48,Sofa,6.024440765380859,0.26999998092651367,-1.4777379035949707,6.007297515869141,0.6312674880027771,-1.4499785900115967,1.7735977172851562,0.7225350141525269,0.7977557182312012
70,FloorPlan_Train1_2,Painting|+01.85|+01.30|-04.90,Painting,1.8450000286102295,1.2979999780654907,-4.900000095367432,1.8450000286102295,1.2979998588562012,-4.889857769012451,0.8176140785217285,0.5044116973876953,0.017368316650390625
71,FloorPlan_Train1_2,CoffeeTable|+07.63|+00.00|-04.34,CoffeeTable,7.63244104385376,0.0,-4.338737964630127,7.632441520690918,0.3070010542869568,-4.338737487792969,0.9046726226806641,0.6140021085739136,0.9046726226806641
72,FloorPlan_Train1_2,Desk|+05.57|+00.00|-04.29,Desk,5.569999694824219,0.0,-4.285999774932861,5.616786003112793,0.4360698461532593,-4.28222131729126,0.4688873291015625,0.8721396923065186,1.188924789428711
73,FloorPlan_Train1_2,Painting|+07.55|+01.30|-02.43,Painting,7.547999858856201,1.2990000247955322,-2.430000066757202,7.547999858856201,1.2990000247955322,-2.414125442504883,0.8696985244750977,0.6668596267700195,0.03174114227294922
74,FloorPlan_Train1_2,DiningTable|+01.46|+00.00|-01.73,DiningTable,1.456441044807434,0.0003528594970703125,-1.7347378730773926,1.4359411001205444,0.4335140585899353,-1.7293968200683594,0.75356125831604,0.8622151613235474,1.306541919708252
75,FloorPlan_Train1_3,Chair|+08.27|+00.00|-04.46,Chair,8.272000312805176,0.0,-4.459000110626221,8.246442794799805,0.6121514439582825,-4.431400299072266,0.6498603820800781,1.2909027338027954,0.6773433685302734
76,FloorPlan_Train1_3,SideTable|+01.21|+00.00|-03.67,SideTable,1.2130000591278076,0.0,-3.6649999618530273,1.2131893634796143,0.2868272364139557,-3.665493965148926,0.3599390983581543,0.5746329426765442,0.3472166061401367
77,FloorPlan_Train1_3,Book|+01.73|+00.48|-04.33,Book,1.725000023841858,0.48085319995880127,-4.330999374389648,1.7248291969299316,0.49370017647743225,-4.330869674682617,0.4718000888824463,0.027221381664276123,0.49220752716064453
78,FloorPlan_Train1_3,TVStand|+08.13|+00.00|-02.16,TVStand,8.126999855041504,0.0,-2.1630001068115234,8.127182006835938,0.4539421796798706,-2.1630001068115234,0.8959884643554688,0.907049298286438,0.39140844345092773
79,FloorPlan_Train1_3,CoffeeTable|+07.86|+00.00|-02.73,CoffeeTable,7.85599946975708,0.0,-2.7309999465942383,7.875349521636963,0.3155619204044342,-2.742000102996826,1.206801414489746,0.6317219138145447,0.5049057006835938
80,FloorPlan_Train1_3,Box|+07.02|+00.19|-02.68,Box,7.017969608306885,0.17960864305496216,-2.6759936809539795,6.921096324920654,0.1397077590227127,-2.6745686531066895,0.4565896987915039,0.278119832277298,0.3944711685180664
81,FloorPlan_Train1_3,Shelf|+08.11|+00.09|-02.12,Shelf,8.111200332641602,0.09269999712705612,-2.1222000122070312,8.126245498657227,0.19956694543361664,-2.1222000122070312,0.8452091217041016,0.353903591632843,0.302919864654541
82,FloorPlan_Train1_3,Book|+01.73|+00.51|-04.33,Book,1.7248462438583374,0.5058112740516663,-4.330880165100098,1.7241886854171753,0.5203776359558105,-4.330406188964844,0.3282749652862549,0.03138017654418945,0.33786869049072266
83,FloorPlan_Train1_3,SideTable|+04.73|+00.00|-01.35,SideTable,4.72844123840332,0.0,-1.3487379550933838,4.72844123840332,0.351656436920166,-1.3487379550933838,0.6264457702636719,0.7006940841674805,0.6271491050720215
84,FloorPlan_Train1_3,Shelf|+08.11|+00.48|-02.12,Shelf,8.111200332641602,0.48179998993873596,-2.1222000122070312,8.128501892089844,0.5866168737411499,-2.1222000122070312,0.8466987609863281,0.3580036163330078,0.302919864654541
85,FloorPlan_Train1_3,AlarmClock|+07.79|+00.80|-02.17,AlarmClock,7.789999961853027,0.800000011920929,-2.1700000762939453,7.791786193847656,0.8671858310699463,-2.1600990295410156,0.1273336410522461,0.13589763641357422,0.16757535934448242
86,FloorPlan_Train1_3,Bottle|+01.12|+00.48|-03.57,Bottle,1.1161019802093506,0.48017436265945435,-3.5700995922088623,1.1160999536514282,0.6067884564399719,-3.5701003074645996,0.10464310646057129,0.2535158395767212,0.10464286804199219
87,FloorPlan_Train1_3,Apple|+01.52|+00.76|-01.21,Apple,1.5149999856948853,0.7580000162124634,-1.2100000381469727,1.5149999856948853,0.7627964019775391,-1.2100000381469727,0.0891733169555664,0.1223670244216919,0.0891733169555664
88,FloorPlan_Train1_3,BaseballBat|+01.65|+00.68|-03.51,BaseballBat,1.6493827104568481,0.6865146160125732,-3.5216588973999023,1.650202989578247,0.4810682535171509,-3.536747932434082,0.08166074752807617,0.9628269672393799,0.1594691276550293
89,FloorPlan_Train1_3,BasketBall|+07.79|+00.11|-04.33,BasketBall,7.792799949645996,0.11150000244379044,-4.333905220031738,7.792800426483154,0.11150021851062775,-4.333905220031738,0.23999977111816406,0.24000003933906555,0.23999977111816406
90,FloorPlan_Train1_3,GarbageCan|+04.22|+00.00|-01.27,GarbageCan,4.221000671386719,-0.011462002992630005,-1.2740000486373901,4.220605850219727,0.3069745898246765,-1.2722151279449463,0.37044334411621094,0.5780781507492065,0.47076940536499023
91,FloorPlan_Train1_3,Bowl|+01.20|+00.71|-01.20,Bowl,1.196000099182129,0.7065575122833252,-1.1980005502700806,1.1959993839263916,0.7479110956192017,-1.19795560836792,0.19690465927124023,0.08306074142456055,0.19618606567382812
92,FloorPlan_Train1_3,FloorLamp|+09.54|+00.00|-01.27,FloorLamp,9.537027359008789,0.0009649991989135742,-1.2680708169937134,9.540275573730469,1.04127037525177,-1.2646241188049316,0.4814414978027344,2.0826215744018555,0.4814414978027344
93,FloorPlan_Train1_3,Vase|+08.35|+00.80|-02.17,Vase,8.346996307373047,0.7949907779693604,-2.1711971759796143,8.346996307373047,0.8894537687301636,-2.1711978912353516,0.18230819702148438,0.18847990036010742,0.18230628967285156
94,FloorPlan_Train1_3,Television|+07.85|+00.95|-02.80,Television,7.84971284866333,0.9586334228515625,-2.7950170040130615,7.849705219268799,0.8459171652793884,-2.7257251739501953,1.062769889831543,0.7513495683670044,0.36045169830322266
95,FloorPlan_Train1_3,Pillow|+07.03|+00.37|-01.39,Pillow,7.025990009307861,0.3809245526790619,-1.3930072784423828,7.025990009307861,0.3809245526790619,-1.3930072784423828,0.3810577392578125,0.12179702520370483,0.3656919002532959
96,FloorPlan_Train1_3,Box|+04.88|+00.59|-01.25,Box,4.881999969482422,0.5909789204597473,-1.253000020980835,4.883450508117676,0.6643361449241638,-1.253000020980835,0.20847129821777344,0.1453777551651001,0.3189544677734375
97,FloorPlan_Train1_3,SprayBottle|+05.49|+00.72|-03.87,SprayBottle,5.48799991607666,0.7229999899864197,-3.867000102996826,5.484194755554199,0.8462679386138916,-3.866199493408203,0.1168212890625,0.2454981803894043,0.05530738830566406
98,FloorPlan_Train1_3,Laptop|+01.51|+00.71|-01.61,Laptop,1.5140002965927124,0.7063885927200317,-1.6109999418258667,1.5133873224258423,0.7189289927482605,-1.6109580993652344,0.3127164840698242,0.025081396102905273,0.4064154624938965
99,FloorPlan_Train1_3,TennisRacket|+05.49|+00.01|-03.57,TennisRacket,5.485538482666016,0.018490521237254143,-3.576138734817505,5.485919952392578,0.024969838559627533,-3.5886192321777344,0.6596755981445312,0.05109809339046478,0.2694888114929199
100,FloorPlan_Train1_3,RemoteControl|+08.35|+00.47|-02.86,RemoteControl,8.347000122070312,0.47099998593330383,-2.8559999465942383,8.349105834960938,0.478618323802948,-2.8558647632598877,0.11139678955078125,0.018644273281097412,0.2244253158569336
101,FloorPlan_Train1_3,DeskLamp|+01.39|+00.48|-04.56,DeskLamp,1.3860000371932983,0.47999998927116394,-4.561999797821045,1.386887788772583,0.7469412088394165,-4.562145709991455,0.32130956649780273,0.5355739593505859,0.3641481399536133
102,FloorPlan_Train1_3,HousePlant|+05.48|+00.72|-04.59,HousePlant,5.484000205993652,0.7130447030067444,-4.593999862670898,5.496223449707031,1.005470871925354,-4.5966362953186035,0.4836158752441406,0.5609910488128662,0.4627237319946289
103,FloorPlan_Train1_3,Plate|+04.62|+00.59|-01.20,Plate,4.614999771118164,0.5920000076293945,-1.2009999752044678,4.616018295288086,0.7063966393470764,-1.2022316455841064,0.22565078735351562,0.22994983196258545,0.22668027877807617
104,FloorPlan_Train1_3,Mug|+01.50|+00.71|-01.98,Mug,1.4989999532699585,0.7059999704360962,-1.9819999933242798,1.4884309768676758,0.7578252553939819,-1.9821481704711914,0.12874221801757812,0.10365056991577148,0.10755777359008789
105,FloorPlan_Train1_3,Painting|+01.01|+01.42|-02.97,Painting,1.0119999647140503,1.4170000553131104,-2.9709999561309814,1.0278747081756592,1.4170000553131104,-2.9709999561309814,0.03174114227294922,0.8891463279724121,0.7642812728881836
106,FloorPlan_Train1_3,DiningTable|+01.41|+00.00|-01.60,DiningTable,1.4119999408721924,0.0,-1.5999999046325684,1.4135682582855225,0.39792418479919434,-1.5976452827453613,0.7341055870056152,0.7980780601501465,1.1397275924682617
107,FloorPlan_Train1_3,Bed|+06.31|+00.00|-01.71,Bed,6.307000160217285,0.0,-1.7079999446868896,6.307000160217285,0.28536728024482727,-1.7079999446868896,2.233285903930664,0.5707345604896545,1.2471623420715332
108,FloorPlan_Train1_3,ArmChair|+09.25|+00.00|-04.28,ArmChair,9.24899959564209,0.0,-4.2820000648498535,9.24588394165039,0.38015010952949524,-4.276976108551025,1.0567741394042969,0.7612724304199219,1.2087125778198242
109,FloorPlan_Train1_3,Chair|+01.38|+00.00|-02.97,Chair,1.3760000467300415,0.0,-2.9679999351501465,1.3651067018508911,0.4647007882595062,-2.962739944458008,0.6835310459136963,0.9418697357177734,0.6159210205078125
110,FloorPlan_Train1_3,Painting|+08.90|+01.30|-04.90,Painting,8.904000282287598,1.3020000457763672,-4.900000095367432,8.904643058776855,1.3024529218673706,-4.891554832458496,0.45780372619628906,0.6079018115997314,0.0191497802734375
111,FloorPlan_Train1_3,Sofa|+06.78|+00.00|-04.45,Sofa,6.779999732971191,0.0,-4.447999954223633,6.797143459320068,0.3612675070762634,-4.4757585525512695,1.7735967636108398,0.7225350141525269,0.7977542877197266
112,FloorPlan_Train1_3,CoffeeTable|+01.59|+00.00|-04.38,CoffeeTable,1.590000033378601,0.0,-4.380000114440918,1.5900001525878906,0.3070010542869568,-4.380000114440918,0.9046726226806641,0.6140021085739136,0.9046726226806641
113,FloorPlan_Train1_3,Chair|+01.84|+00.00|-01.79,Chair,1.8370000123977661,0.0,-1.7849998474121094,1.828942060470581,0.4956658184528351,-1.7856870889663696,0.6751446723937988,0.9913316369056702,0.6683242321014404
114,FloorPlan_Train1_3,Chair|+05.28|+00.00|-04.10,Chair,5.2789998054504395,0.0,-4.104000091552734,5.2447357177734375,0.4555087089538574,-4.096997261047363,0.6647148132324219,0.9110174179077148,0.6196880340576172
115,FloorPlan_Train1_3,Desk|+05.53|+00.00|-04.28,Desk,5.5320000648498535,0.0,-4.2779998779296875,5.541293144226074,0.4213961660861969,-4.293859481811523,0.6047382354736328,0.8427922129631042,1.1155433654785156
